feature,type,rank,word,tfidf,freq_diff,high_freq
L28-4558,safe,1,round,0.04069707121227944,0.01386993975984796,0.06210232079149656
L28-4558,safe,2,120,0.02249232834395351,0.011714315737901609,0.01772775754900879
L28-4558,safe,3,stop,0.013208076188845489,0.01162540005675821,0.030747728860936407
L28-498,risky,1,result,0.03211156333757025,0.010156711331579596,0.04803453842944474
L28-498,risky,2,first,0.025369263303383963,0.010579735989574499,0.036007763890652494
L28-498,risky,3,120,0.02193356130896374,0.01094620056375502,0.01728735465379941
L28-498,risky,4,stop,0.013223426514942236,0.011886824450175169,0.030783463638507445
L28-522,risky,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L28-522,risky,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L28-522,risky,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L28-522,risky,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L28-522,risky,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L28-5266,risky,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L28-5266,risky,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L28-5266,risky,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L28-5266,risky,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L28-5266,risky,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L28-5942,risky,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L28-5942,risky,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L28-5942,risky,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L28-5942,risky,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L28-5942,risky,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L28-640,risky,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L28-640,risky,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L28-640,risky,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L28-640,risky,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L28-640,risky,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L28-6525,risky,1,100,0.02244368397169947,0.017088256630512735,0.033572703667640376
L28-6525,risky,2,amount,0.022066081482432283,0.015952982915427464,0.028805582603050956
L28-6777,risky,1,result,0.032779178167771206,0.012239617438172243,0.049033199562203575
L28-6777,risky,2,first,0.026089677484408005,0.012711235200406578,0.037030280919372494
L28-6777,risky,3,120,0.022056392453105512,0.01108389545099217,0.01738416636264137
L28-6777,risky,4,stop,0.013720616875452951,0.014300138930052796,0.03194089748267056
L28-6902,risky,1,120,0.02226429483335107,0.011409331752291987,0.017548028588663243
L28-6902,risky,2,stop,0.013748957484642383,0.014407878634683503,0.03200687297786389
L28-7675,risky,1,round,0.039499964135011535,0.010032838100385251,0.06027557686325459
L28-7675,risky,2,120,0.021916458937778695,0.010807816669071175,0.017273875093780307
L28-7675,risky,3,stop,0.012985370524681066,0.010579997074950893,0.030229281414115537
L28-8609,risky,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L28-8609,risky,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L28-8609,risky,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L28-8609,risky,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L28-8609,risky,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L28-9890,safe,1,round,0.04397561377174069,0.02394666291823757,0.06710526315789474
L29-10029,safe,1,round,0.040525535161002324,0.013371548193738647,0.06184056271981243
L29-10029,safe,2,120,0.0215907296827931,0.010245277880519071,0.017017145369284878
L29-10238,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-10238,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-10238,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-10238,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-10238,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-10626,safe,1,round,0.04090121140291819,0.014324091478481883,0.06241383165033349
L29-10626,safe,2,120,0.02191272474984829,0.010585535207623786,0.017270931922346015
L29-10626,safe,3,stop,0.013445341660292464,0.012617873229951115,0.03130007079777918
L29-10943,safe,1,120,0.021603057964620847,0.010159696293535464,0.017026862139727497
L29-10943,safe,2,stop,0.0135164010054844,0.013077208885712795,0.031465493335305315
L29-11143,safe,1,120,0.021899525112066623,0.010841367707655597,0.017260528376090163
L29-11143,safe,2,stop,0.013256899808274242,0.012003787895744425,0.030861387761047285
L29-11237,safe,1,choice,0.04421693147731693,0.020393153568806256,0.05846278810031475
L29-11237,safe,2,100,0.02339003993600908,0.019798069514124095,0.03498832368768403
L29-11237,safe,3,amount,0.02073559786331907,0.012592876911204273,0.02706873794293837
L29-11424,safe,1,result,0.03309046198525296,0.01331177993076503,0.04949883788495061
L29-11424,safe,2,first,0.025944709109346518,0.012333862968933452,0.03682452062754213
L29-11424,safe,3,120,0.021909389665520782,0.010892287266424598,0.017268303312027892
L29-11424,safe,4,stop,0.013642233653997608,0.01398158589570419,0.031758425334108074
L29-11474,safe,1,balance,0.10000878555474178,0.01528253543519674,0.11512610353764144
L29-11474,safe,2,bet,0.08348338712696703,0.020366193256302415,0.1029476833610754
L29-11474,safe,3,round,0.0427897764479296,0.01807511112794307,0.0652957164830071
L29-11474,safe,4,choice,0.04259622885466147,0.01573858124711377,0.05631992583384252
L29-11474,safe,5,100,0.025015771688038996,0.02368693221104104,0.03742019763595373
L29-11956,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-11956,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-11956,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-11956,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-11956,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-124,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-124,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-124,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-124,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-124,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-1280,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-1280,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-1280,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-1280,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-1280,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-13187,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-13187,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-13187,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-13187,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-13187,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-13425,safe,1,current,0.1013145918038616,0.010331379340635341,0.08087291399229782
L29-13425,safe,2,balance,0.09862533779621145,0.012328100399356404,0.11353353395483912
L29-13425,safe,3,bet,0.08351801338754421,0.02046734845214067,0.10299038279425073
L29-13425,safe,4,choice,0.044215447637790006,0.019748564278069147,0.05846082619583746
L29-13425,safe,5,100,0.025829334216976207,0.025981945272304994,0.03863717670826406
L29-13502,safe,1,balance,0.09929978001882302,0.013697960717307209,0.11430992479610211
L29-13502,safe,2,bet,0.08563684202602265,0.02519693378698934,0.10560321999788158
L29-13502,safe,3,round,0.042119470253620755,0.01609426033156091,0.06427285245207076
L29-13502,safe,4,choice,0.04133717385929903,0.012578170421829397,0.05465522720050842
L29-13502,safe,5,100,0.02503814132139863,0.023639204181780043,0.03745365956996081
L29-13805,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-13805,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-13805,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-13805,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-13805,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-13909,safe,1,balance,0.11871398280025851,0.05401707970573762,0.13665877652066277
L29-13909,safe,2,bet,0.1026320072120733,0.0627529349783101,0.12656083736888965
L29-13909,safe,3,round,0.07640618687032082,0.11081182228306748,0.11659319420617169
L29-13909,safe,4,history,0.0621417524941708,0.01692401973068425,0.017633390518795197
L29-13909,safe,5,loss,0.0533217595063027,0.02726429783776947,0.04975135182088645
L29-13931,safe,1,120,0.02161175100071217,0.010096111094655191,0.01703371372191299
L29-13931,safe,2,stop,0.01391438516402203,0.014924820914986169,0.032391980192490274
L29-14045,safe,1,120,0.022606440484247144,0.012005695530126037,0.017817697208682478
L29-14045,safe,2,stop,0.013331444246093841,0.012340001049997926,0.03103492341676251
L29-14699,safe,1,result,0.03343098429885008,0.014328407797447346,0.05000821302768703
L29-14699,safe,2,first,0.025949180010281868,0.012274765136470751,0.03683086638316512
L29-14699,safe,3,120,0.021743876694009213,0.010547581199701114,0.01713785110693362
L29-14699,safe,4,stop,0.013743559023045852,0.014406260467701198,0.031994305634136994
L29-1593,safe,1,choice,0.043949697791387535,0.019658013220066738,0.058109456789620546
L29-1593,safe,2,100,0.02516256087277404,0.02483512490547415,0.0376397743242968
L29-1593,safe,3,amount,0.02245196683682999,0.016860882490916815,0.029309326435423753
L29-1624,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-1624,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-1624,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-1624,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-1624,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-16368,safe,1,balance,0.10050093616950198,0.01622367858478385,0.11569264758991354
L29-16368,safe,2,bet,0.08630765796196986,0.026667414927634095,0.10643043783060353
L29-16368,safe,3,round,0.04347658591805514,0.019887583029328915,0.06634376394111274
L29-16368,safe,4,choice,0.042304645431220214,0.014914964750150576,0.05593439976207168
L29-16368,safe,5,100,0.025307173949887754,0.024327449077047834,0.03785609585112485
L29-16384,safe,1,choice,0.044200177812978136,0.020377310794112924,0.05844063672310656
L29-16384,safe,2,100,0.02549867336681228,0.025906567884845244,0.038142552975768025
L29-16384,safe,3,amount,0.021700309239438054,0.015037932632144906,0.028328094900131804
L29-1639,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-1639,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-1639,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-1639,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-1639,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-16616,safe,1,balance,0.10269919206659579,0.021137940696287605,0.11822319162769238
L29-16616,safe,2,bet,0.08571733583042086,0.025601670202083524,0.10570248107212517
L29-16616,safe,3,round,0.046839209484071276,0.029707898730742324,0.07147501101067512
L29-16616,safe,4,choice,0.04195554806673532,0.01421707705415294,0.055472829848367274
L29-16616,safe,5,100,0.024339530316877505,0.02188967554263842,0.036408632369287555
L29-16672,safe,1,result,0.03224911858165288,0.010463127236318925,0.048240302396418216
L29-16672,safe,2,120,0.022419521218717424,0.011621018836837579,0.017670373224705493
L29-16672,safe,3,stop,0.013967210410763011,0.0154307434921882,0.03251495467723586
L29-16698,safe,1,game,0.06231742841771715,0.018732513813869367,0.05850498859500966
L29-16698,safe,2,choose,0.04754505891552827,0.012428128610709487,0.04117985060333269
L29-16698,safe,3,result,0.03996089925140194,0.03740128464918399,0.059776079121032194
L29-16698,safe,4,first,0.03112331101169629,0.02971001079410094,0.044174748829029616
L29-16698,safe,5,won,0.029864996343409264,0.015388319278056664,0.025386986122477407
L29-16708,safe,1,round,0.04063579394750884,0.013693996291572905,0.062008813808299666
L29-16708,safe,2,120,0.022574947617273466,0.011873372409724633,0.017792875504957766
L29-16708,safe,3,stop,0.013267065618691008,0.011938474681194213,0.03088505325009181
L29-16944,safe,1,balance,0.09917399560838337,0.013532065326800888,0.11416512682681002
L29-16944,safe,2,bet,0.08367443059144633,0.020867030091581876,0.10318326894003024
L29-16944,safe,3,choice,0.04346683367484257,0.017936605995745855,0.057471023013606584
L29-16944,safe,4,round,0.04126728735103994,0.013787038645381125,0.06297245086511002
L29-16944,safe,5,100,0.025828535447698444,0.026029483399491876,0.03863598185788678
L29-17293,safe,1,game,0.06019847084207514,0.013306172966153544,0.05651566406824533
L29-17293,safe,2,choose,0.04788777845759015,0.012274897759645867,0.041476687748198265
L29-17293,safe,3,result,0.03837122800075336,0.02996553152976177,0.057398146786292105
L29-17293,safe,4,first,0.029546222287695687,0.02305817908215338,0.041936314163847625
L29-17293,safe,5,won,0.028916631420858426,0.012696129273814869,0.024580820708927784
L29-17585,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-17585,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-17585,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-17585,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-17585,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-1762,safe,1,balance,0.0975890496321033,0.010309643815019878,0.11234060057589469
L29-1762,safe,2,bet,0.07994217454390917,0.012492791838319,0.09858083093377211
L29-1762,safe,3,choice,0.043805311547162475,0.019120402752515503,0.0579185520361991
L29-1762,safe,4,100,0.02477693946660957,0.023517031494064772,0.03706293706293706
L29-1762,safe,5,amount,0.02178992722325318,0.015066412160649821,0.028445084327437267
L29-18606,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-18606,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-18606,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-18606,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-18606,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-1878,safe,1,120,0.021536857447437843,0.010120946631537418,0.016974684939559833
L29-18880,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-18880,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-18880,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-18880,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-18880,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-19405,safe,1,choice,0.04271389842751432,0.016576335897844324,0.05647550631113276
L29-19405,safe,2,100,0.0228317326515237,0.018201028231511485,0.03415317180080361
L29-19647,safe,1,game,0.061843634071783664,0.017957502654704853,0.0580601799193465
L29-19647,safe,2,choice,0.042934858765136065,0.020515376037819305,0.05676765587839934
L29-19647,safe,3,result,0.04233918924174523,0.04610821584613531,0.06333367800641092
L29-19647,safe,4,won,0.03209294719112444,0.01996286729080767,0.027280874090924757
L29-19647,safe,5,first,0.03186052301406188,0.03252155136306817,0.04522110777927136
L29-20218,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-20218,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-20218,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-20218,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-20218,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-20662,safe,1,loss,0.04261239336650109,0.010455648378378004,0.03975908135694987
L29-20662,safe,2,round,0.04036747576597543,0.012516119319583206,0.06159936955869108
L29-20662,safe,3,stop,0.013669661340992447,0.013609378012483221,0.03182227559291504
L29-2077,safe,1,game,0.05853768744972203,0.01006880782628819,0.05495648366084624
L29-2077,safe,2,result,0.03401890350960367,0.016224632831684467,0.050887660335358624
L29-2077,safe,3,first,0.026520084359898423,0.014021609722412592,0.037641177221887714
L29-2077,safe,4,120,0.02157548132122842,0.010265677155790102,0.017005127082307003
L29-2077,safe,5,stop,0.013959003355464584,0.015489760470752133,0.03249584907037422
L29-2086,safe,1,choose,0.0478869340374107,0.011949753645055985,0.041475956376787027
L29-2086,safe,2,120,0.022177249468520066,0.010893275324131275,0.017479422124277184
L29-2086,safe,3,stop,0.014385911151115743,0.017014169148170718,0.033489668682074175
L29-21091,safe,1,first,0.025296715489606405,0.010192825722652229,0.035904793437074645
L29-21091,safe,2,stop,0.01310037320680975,0.01108821063952592,0.03049700180259721
L29-21492,safe,1,game,0.0593710760088425,0.01191359259241817,0.055738887386168966
L29-21492,safe,2,choose,0.04876034887574489,0.014200428457684561,0.042232440717699035
L29-21492,safe,3,result,0.0373946016751147,0.027458254461647482,0.055937246416012984
L29-21492,safe,4,first,0.028979859754257396,0.021827183887524176,0.04113244973401858
L29-21492,safe,5,won,0.027789575088290323,0.010894478275185556,0.02362275719051483
L29-21853,safe,1,balance,0.10149284196110472,0.018402512964498866,0.11683448976138094
L29-21853,safe,2,bet,0.0847778204548379,0.023260493600354037,0.10454391606024709
L29-21853,safe,3,round,0.045068003395728196,0.024468758603648742,0.06877221188018277
L29-21853,safe,4,choice,0.042894530088182004,0.01641704411834114,0.056714334066677946
L29-21853,safe,5,100,0.024748102117648507,0.02286227288687331,0.03701980030462007
L29-22775,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-22775,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-22775,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-22775,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-22775,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-23056,safe,1,100,0.022010314379183982,0.016067827816153082,0.032924441603068684
L29-23088,safe,1,choice,0.04322576182027657,0.017623219619377524,0.057152282380108034
L29-23088,safe,2,100,0.025429894056782473,0.0253206548397651,0.0380396684672797
L29-23088,safe,3,amount,0.022064054062572426,0.015713105610054807,0.028802935961403653
L29-23201,safe,1,120,0.02186449287833406,0.010801845488832099,0.017232917052953045
L29-23201,safe,2,stop,0.013212267004613342,0.011801637862909817,0.03075748486666303
L29-23432,safe,1,balance,0.10508923286805652,0.02517827892844518,0.12097451075672572
L29-23432,safe,2,bet,0.09355233730834221,0.041837644828598766,0.1153642267084861
L29-23432,safe,3,round,0.05271647964467182,0.04452868164917221,0.08044352166806555
L29-23432,safe,4,100,0.023610621813913543,0.01901403147403616,0.03531828422494147
L29-23656,safe,1,stop,0.013848822368106589,0.014522536653717433,0.032239353341815734
L29-23824,safe,1,result,0.032712774499200646,0.011956376729342959,0.04893386869075775
L29-23824,safe,2,first,0.025705482411839037,0.01147140351984956,0.03648497515721541
L29-23824,safe,3,120,0.02184274330237535,0.01065962989005153,0.017215774709861943
L29-23824,safe,4,stop,0.013648535820141186,0.013858535133085732,0.031773096456007184
L29-24053,safe,1,result,0.03315758441468484,0.013514378056985382,0.0495992439250468
L29-24053,safe,2,first,0.026058393499909776,0.012669191768664604,0.03698587811926356
L29-24053,safe,3,120,0.022437009514114252,0.011778977272070425,0.017684156958252303
L29-24053,safe,4,stop,0.013623649900114639,0.01387308467803543,0.03171516330128497
L29-24272,safe,1,choice,0.04453727011531858,0.020995279856626962,0.05888633377135348
L29-24272,safe,2,100,0.02510480789100013,0.024488786530730017,0.03755338370565046
L29-24272,safe,3,amount,0.023073529748777893,0.01828442758951748,0.030120729303547963
L29-24397,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-24397,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-24397,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-24397,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-24397,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-24617,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-24617,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-24617,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-24617,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-24617,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-24682,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-24682,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-24682,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-24682,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-24682,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-25629,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-25629,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-25629,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-25629,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-25629,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-26493,safe,1,balance,0.09915368897560242,0.013588533346848133,0.11414175064545681
L29-26493,safe,2,bet,0.08291992778875637,0.01927025771140385,0.10225285250270676
L29-26493,safe,3,choice,0.04321143436133033,0.017434024433996817,0.05713333888565004
L29-26493,safe,4,round,0.03997867940878938,0.010187281426225693,0.06100607978679104
L29-26493,safe,5,100,0.025318969450352398,0.024787669998899094,0.03787374031814775
L29-26685,safe,1,result,0.033782332038225345,0.015250625931268177,0.050533781537438587
L29-26685,safe,2,first,0.026273245756640157,0.013085423536973777,0.03729082782313176
L29-26685,safe,3,stop,0.013305318981483436,0.012048750539379316,0.030974105130951942
L29-26821,safe,1,result,0.033900144896827585,0.01574308194560093,0.050710013576486995
L29-26821,safe,2,first,0.0256970797263351,0.011437059604135331,0.03647304883865996
L29-26821,safe,3,stop,0.013240106929045203,0.011815806299357159,0.030822294793233774
L29-27313,safe,1,first,0.025320747984106277,0.010302160648400852,0.03593890386343217
L29-27313,safe,2,stop,0.01324833404099808,0.01186441160036034,0.030841447090965767
L29-28288,safe,1,round,0.04019905288646141,0.012471455838534963,0.061342362079267077
L29-28288,safe,2,120,0.022121979818899934,0.011292573425535251,0.017435860295848347
L29-28453,safe,1,slot,0.029533905425433733,0.011331632466614802,0.024026297807900422
L29-28453,safe,2,machine,0.02692969575298913,0.01000270308379276,0.021496241851188386
L29-28929,safe,1,loss,0.04273989120202034,0.010812098877379685,0.03987804197884326
L29-28929,safe,2,round,0.041483842027074766,0.016230055938363,0.06330290579858336
L29-28929,safe,3,stop,0.013224930086858733,0.011567263170252157,0.030786963877372696
L29-29097,safe,1,stop,0.013547537375517197,0.012786977699161848,0.03153797721939214
L29-29205,safe,1,result,0.03297723600846598,0.012975064675882601,0.049329467198260236
L29-29205,safe,2,first,0.02595777037211345,0.012402235497684985,0.036843059079376586
L29-29205,safe,3,120,0.021866507931488952,0.010843917617717093,0.017234505255527364
L29-29205,safe,4,stop,0.0135610393833843,0.013603816807224469,0.03156940920623414
L29-2934,safe,1,bet,0.07894478556189587,0.010245171946466708,0.09735089898393436
L29-2934,safe,2,choice,0.043598361643130086,0.01877083161038856,0.05764492679847692
L29-2934,safe,3,100,0.025250673378750366,0.025094835616560347,0.03777157866873002
L29-2934,safe,4,amount,0.02216480193142657,0.01614519607979155,0.02893445460283847
L29-29375,safe,1,game,0.05854801441333127,0.010161341021116599,0.054966178844096256
L29-29375,safe,2,choice,0.04096886291054298,0.013634570530511342,0.05416825345012059
L29-29375,safe,3,result,0.037109129553530434,0.026352186154018596,0.0555102188854433
L29-29375,safe,4,first,0.02895217662228166,0.02159808441891738,0.04109315778974666
L29-29375,safe,5,lost,0.02545098666865943,0.012434018618488748,0.021906678998240937
L29-29928,risky,1,bet,0.07965393822939228,0.011732522688278485,0.09822539182353429
L29-29928,risky,2,choice,0.04388748453491073,0.01919027777394649,0.05802719960195704
L29-29928,risky,3,100,0.02515435411843492,0.024417409759420413,0.03762749813417365
L29-29928,risky,4,amount,0.023059181305246118,0.01809114999900881,0.030101998507338915
L29-3014,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-3014,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-3014,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-3014,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-3014,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-30868,safe,1,120,0.02190744394064533,0.01071968268599344,0.017266769751859215
L29-30868,safe,2,stop,0.013237020328333968,0.011755811441082686,0.030815109343936383
L29-30930,safe,1,round,0.04040358093187029,0.013022373485239366,0.061654464791046686
L29-30930,safe,2,120,0.021565710139351952,0.010241803046780393,0.016997425738958977
L29-30930,safe,3,stop,0.012901074894299838,0.010185781296000111,0.030033045478611724
L29-30993,safe,1,round,0.040282922408378635,0.012477973853552184,0.06147034406420072
L29-30993,safe,2,120,0.022049165904823986,0.010930469293871552,0.01737847062079144
L29-30993,safe,3,stop,0.013107584892955815,0.011086853767042298,0.030513790240752698
L29-31081,safe,1,result,0.032533022222208136,0.011316536590537052,0.04866498369234738
L29-31081,safe,2,first,0.025380878286792002,0.010426342247213897,0.03602424957157862
L29-31081,safe,3,120,0.02246736701907127,0.011645967877163632,0.01770808380475041
L29-31081,safe,4,stop,0.014073640732718233,0.015884293536994287,0.03276271904770679
L29-31191,safe,1,balance,0.10178496070422009,0.018826281439462217,0.11717076514437495
L29-31191,safe,2,bet,0.08336162513114047,0.019806482536150055,0.10279753234512895
L29-31191,safe,3,round,0.0454952752078643,0.0254086451944716,0.06942421386342215
L29-31191,safe,4,choice,0.04081024335993361,0.011180562584063518,0.05395852968897267
L29-31191,safe,5,100,0.02233903279136993,0.01600005654277075,0.03341615971210693
L29-32379,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-32379,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-32379,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-32379,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-32379,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-3454,safe,1,round,0.04016828588844675,0.011867532292369323,0.06129541270616523
L29-3454,safe,2,120,0.02271351832060796,0.011804903451775327,0.017902092647556073
L29-3454,safe,3,stop,0.013645235329509285,0.013473845494522737,0.03176541308186497
L29-3494,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L29-3494,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L29-3494,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L29-3494,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L29-3494,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L29-3615,safe,1,bet,0.07932320740197338,0.01099214489572696,0.09781755053114537
L29-3615,safe,2,choice,0.04384521680897456,0.019137619912734175,0.05797131401645104
L29-3615,safe,3,100,0.02573955068228838,0.026144174465329864,0.03850287273178192
L29-3615,safe,4,amount,0.02173698823278397,0.01487021344652073,0.028375976522134503
L29-4774,safe,1,result,0.03688261974185668,0.024983334217253426,0.05517139096420163
