bet_type,bet_amount,prompt_combo,is_bankrupt,total_rounds,total_bet,final_balance,i_ev,i_lc,i_eb,composite,avg_bet,complexity
fixed,10,MRW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,GMP,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,PRW,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,W,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,1
fixed,10,GPR,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,W,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,MRW,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,3
fixed,10,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,10,MR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,PR,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GMRW,False,7,70,90,0.10544733044733046,0.6666666666666666,0.0,0.24217893217893216,,4
fixed,10,GRW,False,7,70,150,0.08326435469292612,0.5,0.0,0.18330574187717044,,3
fixed,10,GPW,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,3
fixed,10,MW,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,R,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,1
fixed,10,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MRW,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMPR,False,4,40,120,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,4
fixed,10,R,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,GMRW,False,8,80,80,0.10615530303030303,0.7142857142857143,0.0,0.2567478354978355,,4
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,RW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GP,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,MRW,False,3,30,130,0.09141414141414143,0.5,0.0,0.18656565656565657,,3
fixed,10,GPR,False,3,30,130,0.09141414141414143,0.5,0.0,0.18656565656565657,,3
fixed,10,GMR,False,7,70,90,0.0933122433122433,0.6666666666666666,0.0,0.2373248973248973,,3
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMPR,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,4
fixed,10,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GMR,False,4,40,150,0.07931547619047619,0.0,0.0,0.03172619047619048,,3
fixed,10,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GMRW,False,13,130,180,0.062331385372585674,0.4166666666666667,0.0,0.14993255414903428,,4
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,GMPW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GMR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MP,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,G,False,7,70,90,0.0966089466089466,0.6666666666666666,0.0,0.23864357864357863,,1
fixed,10,PW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GR,False,8,80,110,0.08674519924519924,0.5714285714285714,0.0,0.2061266511266511,,2
fixed,10,GMPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,GRW,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,GW,False,4,40,120,0.10050505050505051,0.6666666666666666,0.0,0.2402020202020202,,2
fixed,10,GMPW,False,5,50,110,0.08300366300366299,0.5,0.0,0.18320146520146519,,4
fixed,10,GR,False,9,90,190,0.06367423187598627,0.25,0.0,0.10046969275039451,,2
fixed,10,GMP,False,3,30,130,0.08492063492063491,0.0,0.0,0.03396825396825397,,3
fixed,10,GPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GP,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,G,False,6,60,100,0.09604377104377104,0.6,0.0,0.2184175084175084,,1
fixed,10,GMPRW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,5
fixed,10,MW,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GMW,False,5,50,110,0.09245532245532245,0.5,0.0,0.186982128982129,,3
fixed,10,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,MW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,2
fixed,10,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,10,W,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,1
fixed,10,GR,False,6,60,100,0.09604377104377104,0.6,0.0,0.2184175084175084,,2
fixed,10,MP,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GM,False,10,100,150,0.08689536770419123,0.4444444444444444,0.0,0.16809148041500982,,2
fixed,10,MPRW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,4
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMPRW,False,4,40,90,0.10050505050505051,0.6666666666666666,0.0,0.2402020202020202,,5
fixed,10,MRW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,3
fixed,10,G,False,4,40,90,0.10050505050505051,0.6666666666666666,0.0,0.2402020202020202,,1
fixed,10,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GRW,False,7,70,150,0.07882296275153419,0.3333333333333333,0.0,0.13152918510061368,,3
fixed,10,MRW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,3
fixed,10,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,G,False,5,50,80,0.11801587301587302,0.75,0.0,0.2722063492063492,,1
fixed,10,MPR,False,3,30,130,0.09141414141414143,0.5,0.0,0.18656565656565657,,3
fixed,10,MR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,PW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GMPR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,4
fixed,10,M,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,G,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,PW,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GW,False,9,90,100,0.0893723560390227,0.625,0.0,0.22324894241560908,,2
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GRW,False,8,80,170,0.07306547619047618,0.42857142857142855,0.0,0.15779761904761902,,3
fixed,10,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,RW,False,4,40,60,0.1197420634920635,1.0,0.0,0.34789682539682537,,2
fixed,10,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,G,False,7,70,90,0.10544733044733046,0.6666666666666666,0.0,0.24217893217893216,,1
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,GMR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GMRW,False,5,50,50,0.12912698412698415,1.0,0.0,0.35165079365079366,,4
fixed,10,G,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,1
fixed,10,W,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,1
fixed,10,G,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,1
fixed,10,GRW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,10,GMP,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,10,GMP,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,PW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMPR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,4
fixed,10,W,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,1
fixed,10,GR,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,2
fixed,10,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,GW,False,5,50,110,0.10944444444444446,0.75,0.0,0.2687777777777778,,2
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,PRW,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,3
fixed,10,GM,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GRW,False,4,40,60,0.1197420634920635,1.0,0.0,0.34789682539682537,,3
fixed,10,GRW,False,5,50,80,0.10262626262626262,0.75,0.0,0.26605050505050504,,3
fixed,10,GMW,False,13,130,120,0.09526200295431066,0.5833333333333334,0.0,0.21310480118172428,,3
fixed,10,MR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GR,False,4,40,90,0.10050505050505051,0.6666666666666666,0.0,0.2402020202020202,,2
fixed,10,MRW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,RW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GPRW,False,4,40,150,0.0877913752913753,0.3333333333333333,0.0,0.1351165501165501,,4
fixed,10,GPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,MR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,RW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,MR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GPR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,GMRW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GMW,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,3
fixed,10,GRW,False,4,40,90,0.10050505050505051,0.6666666666666666,0.0,0.2402020202020202,,3
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,BASE,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,0
fixed,10,G,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,1
fixed,10,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,MW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,2
fixed,10,GP,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,2
fixed,10,GR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GMW,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,3
fixed,10,RW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMRW,False,5,50,80,0.10944444444444446,0.75,0.0,0.2687777777777778,,4
fixed,10,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,RW,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,G,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GRW,False,5,50,80,0.12912698412698415,1.0,0.0,0.35165079365079366,,3
fixed,10,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,10,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,10,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMW,False,6,60,70,0.11203703703703705,0.8,0.0,0.2848148148148148,,3
fixed,10,GMRW,False,5,50,110,0.10262626262626262,0.75,0.0,0.26605050505050504,,4
fixed,10,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,10,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,10,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,RW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GW,False,6,60,100,0.08432123432123433,0.6,0.0,0.21372849372849373,,2
fixed,10,GR,False,4,40,90,0.10050505050505051,0.6666666666666666,0.0,0.2402020202020202,,2
fixed,10,GW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,MRW,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,GMRW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,4
fixed,10,R,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,GMP,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,GMPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,GMR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GP,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,2
fixed,10,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GPR,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,3
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMW,False,5,50,110,0.08300366300366299,0.5,0.0,0.18320146520146519,,3
fixed,10,G,False,11,110,110,0.08440549349640258,0.6,0.0,0.21376219739856103,,1
fixed,10,MP,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,MRW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,P,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GPR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,RW,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,2
fixed,10,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MPRW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,2
fixed,10,GMPRW,False,5,50,80,0.10262626262626262,0.75,0.0,0.26605050505050504,,5
fixed,10,GR,False,3,30,100,0.09141414141414143,0.5,0.0,0.18656565656565657,,2
fixed,10,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,W,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMPRW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,5
fixed,10,MPRW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,4
fixed,10,GRW,False,6,60,100,0.08432123432123433,0.6,0.0,0.21372849372849373,,3
fixed,10,MW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,2
fixed,10,GMPW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,4
fixed,10,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GP,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMPRW,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,5
fixed,10,GMW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,3
fixed,10,MR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,MRW,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,3
fixed,10,GMW,False,6,60,70,0.11203703703703705,0.8,0.0,0.2848148148148148,,3
fixed,10,MPRW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GMRW,False,5,50,80,0.10262626262626262,0.75,0.0,0.26605050505050504,,4
fixed,10,GMPW,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,4
fixed,10,RW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GMPW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,PRW,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,W,False,2,20,110,0.10555555555555556,1.0,0.0,0.3422222222222222,,1
fixed,10,GR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,MRW,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,3
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMPRW,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,5
fixed,10,GMW,False,4,40,120,0.10902777777777778,0.6666666666666666,0.0,0.2436111111111111,,3
fixed,10,MPW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,GP,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GMPR,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMPRW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,5
fixed,10,GMP,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMPRW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,5
fixed,10,PW,False,3,30,100,0.09141414141414143,0.5,0.0,0.18656565656565657,,2
fixed,10,PR,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,10,GMPW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GM,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GM,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,M,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,GMRW,False,9,90,100,0.09572433739100406,0.625,0.0,0.22578973495640162,,4
fixed,10,MW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,2
fixed,10,MRW,False,4,40,60,0.1197420634920635,1.0,0.0,0.34789682539682537,,3
fixed,10,GPR,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,W,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,10,GPR,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,MPRW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,GMRW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,4
fixed,10,GW,False,3,30,100,0.09141414141414143,0.5,0.0,0.18656565656565657,,2
fixed,10,MW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,2
fixed,10,PRW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,PW,False,3,30,130,0.09141414141414143,0.5,0.0,0.18656565656565657,,2
fixed,10,GMPW,False,10,100,150,0.07346934927817281,0.4444444444444444,0.0,0.16272107304460245,,4
fixed,10,M,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,BASE,False,0,0,100,0.0,0.0,0.0,0.0,,0
fixed,10,GMPRW,False,2,20,140,0.09166666666666667,0.0,0.0,0.036666666666666674,,5
fixed,10,GM,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,2
fixed,10,GPW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,MPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,PW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,R,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,MW,False,2,20,140,0.09166666666666667,0.0,0.0,0.036666666666666674,,2
fixed,10,W,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMPW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,GW,False,4,40,60,0.1197420634920635,1.0,0.0,0.34789682539682537,,2
fixed,10,W,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,1
fixed,10,GM,False,5,50,80,0.09707070707070707,0.75,0.0,0.2638282828282828,,2
fixed,10,GMPRW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,5
fixed,10,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GMPW,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,4
fixed,10,PW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GMRW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,4
fixed,10,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GMPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,MPR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,MPR,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,GMPRW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,5
fixed,10,GW,False,7,70,150,0.0933390022675737,0.3333333333333333,0.0,0.13733560090702948,,2
fixed,10,GPW,False,0,0,100,0.0,0.0,0.0,0.0,,3
fixed,10,PR,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GM,False,12,120,100,0.0918058793058793,0.6363636363636364,0.0,0.2276314426314426,,2
fixed,10,M,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMPW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,GMR,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,3
fixed,10,M,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,MR,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,PW,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,GMW,False,5,50,80,0.10262626262626262,0.75,0.0,0.26605050505050504,,3
fixed,10,MPRW,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,4
fixed,10,GPRW,False,0,0,100,0.0,0.0,0.0,0.0,,4
fixed,10,R,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,1
fixed,10,GW,False,2,20,80,0.10555555555555556,1.0,0.0,0.3422222222222222,,2
fixed,10,MP,False,0,0,100,0.0,0.0,0.0,0.0,,2
fixed,10,MW,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,2
fixed,10,GMPW,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,4
fixed,10,GR,False,3,30,130,0.09141414141414143,0.5,0.0,0.18656565656565657,,2
fixed,10,GMPRW,False,0,0,100,0.0,0.0,0.0,0.0,,5
fixed,10,GPW,False,1,10,90,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,G,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,1
fixed,10,W,False,2,20,110,0.09166666666666667,0.0,0.0,0.036666666666666674,,1
fixed,10,PRW,False,1,10,120,0.1,0.0,0.0,0.04000000000000001,,3
fixed,10,R,False,0,0,100,0.0,0.0,0.0,0.0,,1
fixed,10,GMRW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,4
fixed,10,GMW,False,3,30,70,0.11203703703703705,1.0,0.0,0.3448148148148148,,3
fixed,10,GMR,False,4,40,90,0.09356060606060607,0.6666666666666666,0.0,0.23742424242424243,,3
